prob,log10.PO.,qval,alpha,fst,LOC.num,ID,CHROM,POS,Outliers.qvalue
0.076015,-1.0848,0.86258,-0.0054314,0.0043192,264,23164:92:-,LR633943.1,14668432,FALSE
0.087618,-1.0176,0.81285,-0.03083,0.0042143,265,23320:23:+,LR633943.1,14747184,FALSE
0.086217,-1.0252,0.82388,-0.023277,0.0042557,266,23323:15:-,LR633943.1,14748323,FALSE
0.086617,-1.023,0.82064,-0.046467,0.0041513,267,23324:196:+,LR633943.1,14750074,FALSE
0.080016,-1.0606,0.85365,-0.0059376,0.0043288,268,23378:186:+,LR633943.1,14779966,FALSE
0.084417,-1.0353,0.83532,0.022338,0.004511,269,23635:13:+,LR633943.1,14876239,FALSE
0.088018,-1.0154,0.80958,-0.023992,0.0042551,270,23670:66:-,LR633943.1,14886406,FALSE
0.079616,-1.063,0.85493,5.641e-4,0.0043627,271,23750:85:+,LR633943.1,14920554,FALSE
0.094819,-0.97984,0.71195,-0.047221,0.0041689,272,23754:35:+,LR633943.1,14921912,FALSE
0.082617,-1.0455,0.84398,-0.015186,0.0042833,273,24050:62:+,LR633943.1,15057534,FALSE
0.093019,-0.98903,0.74632,-0.047875,0.0041577,274,24145:25:+,LR633943.1,15092801,FALSE
0.080816,-1.0559,0.85097,-0.029588,0.0042279,275,24174:84:+,LR633943.1,15103142,FALSE
0.10042,-0.95222,0.58687,0.056211,0.0047766,276,24295:100:+,LR633943.1,15160704,FALSE
0.084417,-1.0353,0.83532,0.034327,0.0045583,277,24457:51:+,LR633943.1,15234227,FALSE
0.088618,-1.0122,0.80409,-0.036704,0.0041834,278,24458:171:-,LR633943.1,15234008,FALSE
0.083617,-1.0398,0.83917,-0.015161000000000001,0.0042756,279,24484:45:+,LR633943.1,15244864,FALSE
0.083017,-1.0432,0.8424,-0.0091728,0.0043072,280,24485:77:-,LR633943.1,15244745,FALSE
0.073615,-1.0998000000000001,0.86537,0.0010578,0.004349,281,24613:178:-,LR633943.1,15313570,FALSE
0.078216,-1.0713,0.85838,-0.030521,0.004218,282,24790:82:+,LR633943.1,15423260,FALSE
0.077415,-1.0762,0.86016,-0.012507,0.0042977,283,25014:73:+,LR633943.1,15550434,FALSE
0.073815,-1.0986,0.86519,-0.0044798,0.0043023,284,25187:86:-,LR633943.1,15639374,FALSE
0.072214,-1.1088,0.86642,-2.5379e-4,0.0043305,285,25200:190:+,LR633943.1,15643273,FALSE
0.093019,-0.98903,0.74632,-0.056873,0.0041372,286,25296:29:+,LR633943.1,15689113,FALSE
0.079216,-1.0653,0.85621,-0.017646,0.0042581,287,25489:157:+,LR633943.1,15831097,FALSE
0.092819,-0.99006,0.74973,-0.027926,0.0042414,288,25568:22:-,LR633943.1,15871727,FALSE
0.09802,-0.96388,0.63805,-0.055127,0.0041414,289,25906:217:-,LR633943.1,16026220,FALSE
0.10702,-0.92137,0.50854,0.065787,0.0048523,290,26077:131:-,LR633943.1,16096159,FALSE
0.089418,-1.0079,0.79573,-0.044424,0.0041649,291,26173:23:+,LR633943.1,16142868,FALSE
0.081616,-1.0512,0.84805,0.002799,0.0043464,292,26187:117:-,LR633943.1,16147607,FALSE
0.093019,-0.98903,0.74632,-0.032068,0.0042173,293,26389:39:-,LR633943.1,16237594,FALSE
0.082617,-1.0455,0.84398,-0.01794,0.0042628,294,26416:33:-,LR633943.1,16253520,FALSE
0.077816,-1.0738,0.85938,-0.0094182,0.0043255,295,26556:32:-,LR633943.1,16330503,FALSE
0.082016,-1.0489,0.84649,-0.030737,0.0042166,296,26820:12:+,LR633943.1,16474476,FALSE
0.081016,-1.0547,0.85023,-0.0045748,0.0043195,297,26948:54:-,LR633943.1,16545491,FALSE
0.080016,-1.0606,0.85365,-0.018545,0.0042693,298,26989:86:-,LR633943.1,16570966,FALSE
0.082617,-1.0455,0.84398,-0.026723,0.0042353,299,27200:193:-,LR633943.1,16668451,FALSE
0.084817,-1.033,0.83299,-0.033086,0.0041971,300,27300:14:+,LR633943.1,16721700,FALSE
0.085217,-1.0308,0.83053,0.039163,0.0046162,301,27376:133:-,LR633943.1,16748544,FALSE
0.090418,-1.0026,0.785,-0.031934,0.0042303,302,27444:100:-,LR633943.1,16777940,FALSE
0.086417,-1.0241,0.82232,0.027715,0.0045288,303,27484:20:+,LR633943.1,16794949,FALSE
0.077215,-1.0774,0.86052,-0.01208,0.0043034,304,27566:12:+,LR633943.1,16824610,FALSE
0.075815,-1.086,0.8629,-1.2881e-4,0.0043205,305,27593:18:+,LR633943.1,16829431,FALSE
0.089018,-1.01,0.79993,0.031428,0.0045759,306,27725:267:-,LR633943.1,16876493,FALSE
0.10382,-0.93611,0.53385,0.062906,0.0048176,307,27789:53:+,LR633943.1,16899309,FALSE
0.082617,-1.0455,0.84398,-0.023016000000000002,0.0042426,308,27797:38:+,LR633943.1,16901337,FALSE
0.074415,-1.0948,0.86462,-0.0024456,0.0043098,309,27822:67:+,LR633943.1,16911703,FALSE
0.080416,-1.0582,0.85234,-0.0015822,0.0043926,310,27883:45:+,LR633943.1,16954154,FALSE
0.090618,-1.0015,0.78215,-0.030819,0.0042394,311,27937:49:-,LR633943.1,16999217,FALSE
0.090818,-1.0005,0.77939,-0.046543,0.004154,312,27946:99:-,LR633943.1,17008147,FALSE
0.071414,-1.114,0.86681,0.0020129,0.004335,313,27980:5:+,LR633943.1,17026964,FALSE
0.080216,-1.0594,0.85305,0.010659,0.004377,314,28115:126:+,LR633943.1,17081067,FALSE
0.10382,-0.93611,0.53385,-0.05763,0.0041545,315,28187:23:-,LR633943.1,17109452,FALSE
0.090618,-1.0015,0.78215,-0.033475,0.0042219,316,28266:108:-,LR633943.1,17140372,FALSE
0.081016,-1.0547,0.85023,-0.011281,0.0043021,317,28280:55:+,LR633943.1,17148037,FALSE
0.093419,-0.98697,0.73949,-0.032016,0.0042036,318,28281:186:-,LR633943.1,17147799,FALSE
0.096619,-0.97081,0.67236,-0.05193,0.0041473,319,28292:105:-,LR633943.1,17153227,FALSE
0.10162,-0.94648,0.56484,0.062089,0.0048182,320,28734:301:-,LR633943.1,17307110,FALSE
0.087618,-1.0176,0.81285,-0.040025,0.0041957,321,28796:134:+,LR633943.1,17338130,FALSE
0.086017,-1.0264,0.82531,0.027942,0.0045758,322,28799:163:-,LR633943.1,17338205,FALSE
0.081416,-1.0524,0.84889,-0.0038102,0.0043448,323,28813:164:-,LR633943.1,17343455,FALSE
0.093619,-0.98595,0.73523,-0.051804,0.0041542,324,28818:76:-,LR633943.1,17345976,FALSE
0.082817,-1.0443,0.8432,-0.036286,0.0041946,325,28850:39:+,LR633943.1,17355927,FALSE
0.094619,-0.98085,0.71601,-0.046433,0.0041818,326,28863:98:-,LR633943.1,17361331,FALSE
0.092418,-0.99213,0.75597,-0.038843,0.0041823,327,29095:74:+,LR633943.1,17489617,FALSE
0.094819,-0.97984,0.71195,-0.050823,0.0041483,328,29099:63:+,LR633943.1,17493889,FALSE
0.088018,-1.0154,0.80958,-0.036028,0.0041943,329,29187:24:-,LR633943.1,17528009,FALSE
0.083817,-1.0387,0.83837,-0.023723,0.0042288,330,29211:37:-,LR633943.1,17536638,FALSE
0.097419,-0.96684,0.65359,-0.05831,0.0041314,331,29242:159:-,LR633943.1,17550930,FALSE
0.09842,-0.96192,0.631,-0.054852,0.0041516,332,29244:184:-,LR633943.1,17551397,FALSE
0.089818,-1.0058,0.79166,-0.037608,0.0041942,333,29262:109:+,LR633943.1,17558793,FALSE
0.096419,-0.9718,0.67708,-0.059243,0.0041304,334,29408:74:+,LR633943.1,17623400,FALSE
0.076815,-1.0798,0.86131,-0.0022233,0.0043382,335,29500:24:-,LR633943.1,17665325,FALSE
0.070814,-1.118,0.867,0.0066831,0.0043665,336,29594:24:+,LR633943.1,17707364,FALSE
0.081616,-1.0512,0.84805,-0.022953,0.0042238,337,29812:44:+,LR633943.1,17820210,FALSE
0.077015,-1.0786,0.86093,-0.028792,0.0042311,338,30012:10:+,LR633943.1,17919765,FALSE
0.071214,-1.1153,0.86687,0.0010138,0.0043336,339,30026:15:+,LR633943.1,17931055,FALSE
0.080616,-1.0571,0.85176,-0.027904,0.0042289,340,30078:62:+,LR633943.1,17954264,FALSE
0.072815,-1.1049,0.86601,0.0053743,0.004353,341,30147:175:+,LR633943.1,17976666,FALSE
0.079216,-1.0653,0.85621,-0.0066125,0.0043438,342,30359:71:-,LR633943.1,18077600,FALSE
0.082416,-1.0466,0.84493,0.014501,0.0044409,343,30428:82:+,LR633943.1,18103052,FALSE
0.084817,-1.033,0.83299,-0.031768,0.0042218,344,30431:191:+,LR633943.1,18104072,FALSE
0.084617,-1.0341,0.8343,-0.026478,0.004257,345,30549:32:-,LR633943.1,18173570,FALSE
0.091618,-0.99629,0.76859,-0.039069,0.0041892,346,30626:166:-,LR633943.1,18209114,FALSE
0.10222,-0.94363,0.55454,-0.053278,0.0041805,347,30700:154:-,LR633943.1,18242965,FALSE
0.093219,-0.988,0.74303,0.041925,0.0046686,348,30777:214:-,LR633943.1,18282302,FALSE
0.095819,-0.9748,0.68927,-0.045971,0.0041778,349,30818:16:+,LR633943.1,18295220,FALSE
0.09862,-0.96094,0.62659,-0.056697,0.0041389,350,30916:6:+,LR633943.1,18331087,FALSE
0.072815,-1.1049,0.86601,-0.011414,0.0042799,351,30967:72:-,LR633943.1,18346152,FALSE
0.09802,-0.96388,0.63805,-0.061292,0.0041215,352,30972:110:-,LR633943.1,18348071,FALSE
0.093419,-0.98697,0.73949,-0.05388,0.0041663,353,31003:164:-,LR633943.1,18363682,FALSE
0.082416,-1.0466,0.84493,-0.036004,0.0042077,354,31072:50:-,LR633943.1,18386332,FALSE
0.086817,-1.022,0.81927,-0.0028433,0.0043572,355,31247:24:-,LR633943.1,18460833,FALSE
0.077816,-1.0738,0.85938,0.0057264,0.004368,356,31276:126:-,LR633943.1,18470211,FALSE
0.10142,-0.94743,0.56879,-0.060868,0.0041473,357,31312:56:-,LR633943.1,18486481,FALSE
0.083417,-1.0409,0.84034,-0.040912,0.0041862,358,31407:143:-,LR633943.1,18524878,FALSE
0.089018,-1.01,0.79993,-0.026154,0.0042561,359,31427:177:-,LR633943.1,18531177,FALSE
0.075815,-1.086,0.8629,-0.01101,0.0042859,360,31459:239:-,LR633943.1,18545651,FALSE
0.086217,-1.0252,0.82388,-0.029479000000000002,0.0042219,361,31582:33:+,LR633943.1,18591426,FALSE
0.094419,-0.98187,0.71984,-0.046517,0.004168,362,31652:184:-,LR633943.1,18621010,FALSE
0.079616,-1.063,0.85493,-0.025517,0.0042214,363,31657:11:+,LR633943.1,18623442,FALSE
0.086017,-1.0264,0.82531,-0.033226,0.0042118,364,31666:125:-,LR633943.1,18623782,FALSE
0.076615,-1.0811,0.86164,-0.020274,0.004243,365,31678:5:+,LR633943.1,18627431,FALSE
0.089218,-1.009,0.79799,-0.035637,0.0041988,366,31793:158:-,LR633943.1,18674716,FALSE
0.082016,-1.0489,0.84649,0.017205,0.0044629,367,31835:6:+,LR633943.1,18692037,FALSE
0.089018,-1.01,0.79993,-0.020771,0.0042676,368,31849:18:+,LR633943.1,18699107,FALSE
0.088618,-1.0122,0.80409,0.042008,0.0046434,369,31880:55:+,LR633943.1,18711531,FALSE
0.082617,-1.0455,0.84398,-0.022175,0.0042525,370,31932:61:-,LR633943.1,18738309,FALSE
0.096019,-0.9738,0.68579,-0.027304,0.0042635,371,31972:82:+,LR633943.1,18757243,FALSE
0.090218,-1.0036,0.78731,-0.043577,0.0042004,372,32125:15:-,LR633943.1,18814992,FALSE
0.072815,-1.1049,0.86601,-0.011477,0.0042775,373,32242:145:-,LR633943.1,18875758,FALSE
0.081616,-1.0512,0.84805,-0.036432,0.0041759,374,32370:56:+,LR633943.1,18935214,FALSE
0.093419,-0.98697,0.73949,-0.049261,0.0041634,375,32371:247:-,LR633943.1,18934914,FALSE
0.081216,-1.0536,0.8497,-0.0029672,0.0043402,376,32431:143:-,LR633943.1,18951142,FALSE
0.085617,-1.0286,0.82806,-0.032087,0.0042185,377,32526:37:+,LR633943.1,18989601,FALSE
0.080816,-1.0559,0.85097,-0.023064,0.0042311,378,32601:14:+,LR633943.1,19033970,FALSE
0.086817,-1.022,0.81927,-0.03213,0.0042356,379,32618:204:-,LR633943.1,19037000,FALSE
0.12943,-0.82778,0.4086,0.09931,0.0052016,380,32622:43:+,LR633943.1,19039781,FALSE
0.089218,-1.009,0.79799,-0.045265,0.004172,381,32625:27:+,LR633943.1,19040183,FALSE
0.096619,-0.97081,0.67236,-0.05996,0.0041422,382,32708:129:-,LR633943.1,19073228,FALSE
0.092418,-0.99213,0.75597,-0.044166,0.0041660000000000004,383,32760:22:+,LR633943.1,19109255,FALSE
0.086817,-1.022,0.81927,-0.044557,0.0041707,384,32787:13:+,LR633943.1,19125059,FALSE
0.10382,-0.93611,0.53385,-0.060885,0.0041283,385,32796:71:+,LR633943.1,19130349,FALSE
0.078016,-1.0725,0.85889,-0.020578,0.0042608,386,32818:89:-,LR633943.1,19136829,FALSE
0.092819,-0.99006,0.74973,-0.051477,0.0041444,387,32856:88:+,LR633943.1,19147530,FALSE
0.079816,-1.0618,0.85424,-0.029204,0.0042242,388,32886:10:+,LR633943.1,19172162,FALSE
0.085417,-1.0297,0.82928,-0.039082,0.0041894,389,32995:38:+,LR633943.1,19227025,FALSE
0.082016,-1.0489,0.84649,-0.027547,0.0042173,390,33148:237:-,LR633943.1,19306792,FALSE
0.081016,-1.0547,0.85023,0.0060165,0.0043956,391,33150:47:+,LR633943.1,19308251,FALSE
0.082416,-1.0466,0.84493,-0.026848,0.0042146,392,33210:14:+,LR633943.1,19337470,FALSE
0.090218,-1.0036,0.78731,-0.019545,0.0042899,393,33279:8:+,LR633943.1,19360749,FALSE
0.09782,-0.96487,0.64357,-0.049824,0.0041622,394,33301:81:+,LR633943.1,19367638,FALSE
0.94479,1.2333,0.0099365,1.4154,0.020441,395,33377:171:+,LR633943.1,19553889,TRUE
0.086417,-1.0241,0.82232,-0.031917,0.0042043,396,33550:8:+,LR633943.1,19690604,FALSE
0.083217,-1.0421,0.84123,-0.039878,0.0041979,397,33620:107:+,LR633943.1,19722413,FALSE
0.088218,-1.0143,0.80767,-0.040652,0.0041763,398,33644:461:-,LR633943.1,19736239,FALSE
0.077015,-1.0786,0.86093,-0.0066118,0.0043086,399,33660:53:-,LR633943.1,19758747,FALSE
0.085817,-1.0275,0.82665,-0.031234,0.004215,400,33669:167:-,LR633943.1,19768677,FALSE
0.090818,-1.0005,0.77939,-0.033039,0.0042237,401,33729:12:+,LR633943.1,19798173,FALSE
0.094219,-0.98289,0.72422,-0.055579,0.004131,402,33755:57:+,LR633943.1,19807037,FALSE
0.081616,-1.0512,0.84805,-0.028879,0.0042152,403,33798:44:+,LR633943.1,19825516,FALSE
0.091418,-0.99733,0.77122,-0.044708,0.0041829,404,33820:18:+,LR633943.1,19835847,FALSE
0.097219,-0.96783,0.65767,-0.054857,0.0041313,405,33856:53:+,LR633943.1,19858412,FALSE
0.096419,-0.9718,0.67708,-0.053883,0.0041471,406,33883:7:+,LR633943.1,19877202,FALSE
0.079416,-1.0642,0.8556,-0.011471,0.0042856,407,33947:49:+,LR633943.1,19906627,FALSE
0.088218,-1.0143,0.80767,-0.020529,0.0042607,408,34032:51:+,LR633943.1,19959539,FALSE
0.091418,-0.99733,0.77122,-0.03329,0.004231,409,34058:44:-,LR633943.1,19971372,FALSE
0.086217,-1.0252,0.82388,0.017836,0.0045546,410,34095:75:-,LR633943.1,19984481,FALSE
0.093619,-0.98595,0.73523,-0.060125,0.0041311,411,34290:148:-,LR633943.1,20219403,FALSE
0.10202,-0.94458,0.55758,-0.057384,0.004139,412,34297:78:+,LR633943.1,20221108,FALSE
0.081816,-1.0501,0.84735,0.020834,0.0044474,413,34331:7:+,LR633943.1,20243445,FALSE
0.09962,-0.95608,0.60348,-0.060111,0.0041273,414,34364:30:+,LR633943.1,20271467,FALSE
0.091218,-0.99838,0.77404,-0.034672,0.0042286,415,34453:77:-,LR633943.1,20316279,FALSE
0.096019,-0.9738,0.68579,-0.052529,0.0041475,416,34520:22:+,LR633943.1,20379332,FALSE
0.092819,-0.99006,0.74973,-0.04375,0.0041842,417,34706:143:+,LR633943.1,20534640,FALSE
0.10082,-0.9503,0.5789,-0.056216,0.0041404,418,34737:9:+,LR633943.1,20583155,FALSE
0.085417,-1.0297,0.82928,-0.046424,0.0041619,419,34766:6:+,LR633943.1,20610172,FALSE
0.091018,-0.99943,0.77682,-0.033981,0.0042014,420,34837:11:-,LR633943.1,20644863,FALSE
0.094619,-0.98085,0.71601,-0.046285,0.0041594,421,34984:70:+,LR633943.1,20726531,FALSE
0.096019,-0.9738,0.68579,-0.04081,0.0041834,422,34985:131:-,LR633943.1,20726333,FALSE
0.079016,-1.0665,0.85666,0.011375,0.0044368,423,35003:23:-,LR633943.1,20741587,FALSE
0.089218,-1.009,0.79799,-0.010427,0.0043418,424,35120:28:+,LR633943.1,20883060,FALSE
0.080416,-1.0582,0.85234,-0.015701,0.0042799,425,35154:77:-,LR633943.1,20970131,FALSE
0.086617,-1.023,0.82064,-0.016528,0.0042866,426,35177:58:-,LR633943.1,21003432,FALSE
0.085017,-1.0319,0.83193,-0.036717,0.0041765,427,35195:237:-,LR633943.1,21007278,FALSE
0.089018,-1.01,0.79993,-0.039273,0.0041944,428,35215:55:+,LR633943.1,21016128,FALSE
0.079016,-1.0665,0.85666,-0.015651,0.0042633,429,35308:150:-,LR633943.1,21067073,FALSE
0.083617,-1.0398,0.83917,-0.025715,0.0042224,430,35366:10:-,LR633943.1,21142816,FALSE
0.068814,-1.1314,0.86736,0.0016865,0.0043401,431,35391:7:+,LR633943.1,21154539,FALSE
0.092819,-0.99006,0.74973,-0.034749,0.0042291,432,35510:78:-,LR633943.1,21212034,FALSE
0.094219,-0.98289,0.72422,-0.039148,0.0041965,433,35595:190:-,LR633943.1,21255890,FALSE
0.090418,-1.0026,0.785,-0.051958,0.0041603,434,35641:73:-,LR633943.1,21298917,FALSE
0.079816,-1.0618,0.85424,-0.013856,0.0043014,435,35869:56:+,LR633943.1,21528266,FALSE
0.081016,-1.0547,0.85023,-0.030741,0.0042096,436,35900:45:-,LR633943.1,21551498,FALSE
0.080616,-1.0571,0.85176,-0.017484,0.0042911,437,36001:38:+,LR633943.1,21614246,FALSE
0.092018,-0.9942,0.76252,-0.014044,0.0043277,438,36002:32:+,LR633943.1,21614246,FALSE
0.096019,-0.9738,0.68579,-0.042546,0.0041893,439,36077:26:+,LR633943.1,21656412,FALSE
0.082216,-1.0478,0.84569,-0.028499,0.0042347,440,36081:50:-,LR633943.1,21657865,FALSE
0.087417,-1.0187,0.81457,0.0057124,0.0044463,441,36136:86:-,LR633943.1,21676499,FALSE
0.085217,-1.0308,0.83053,0.030849,0.0046222,442,36251:192:-,LR633943.1,21815525,FALSE
0.085417,-1.0297,0.82928,-0.025223,0.0042366,443,36298:72:+,LR633943.1,21885172,FALSE
0.074215,-1.096,0.86485,-0.0092986,0.004301,444,36342:120:-,LR633943.1,21929897,FALSE
0.097219,-0.96783,0.65767,-0.060909,0.0041319,445,36397:80:-,LR633943.1,21959924,FALSE
0.084217,-1.0364,0.83639,-0.0089745,0.0043141,446,36415:5:+,LR633943.1,21971435,FALSE
0.09762,-0.96585,0.64848,-0.053463,0.0041689,447,36440:69:-,LR633943.1,21985825,FALSE
0.084217,-1.0364,0.83639,-0.019352,0.00427,448,36447:152:+,LR633943.1,21992362,FALSE
0.076815,-1.0798,0.86131,-0.019741,0.0042832,449,36523:76:+,LR633943.1,22044323,FALSE
0.075615,-1.0872,0.86321,0.0066882,0.0043702,450,36543:60:+,LR633943.1,22052116,FALSE
0.087417,-1.0187,0.81457,-0.033647,0.0041978,451,36691:21:+,LR633943.1,22142908,FALSE
0.092819,-0.99006,0.74973,-0.024841,0.0042678,452,36698:16:+,LR633943.1,22150621,FALSE
0.086817,-1.022,0.81927,-0.033339,0.0042099,453,36766:229:-,LR633943.1,22186071,FALSE
0.095419,-0.97681,0.69845,-0.055566,0.0041444,454,36774:117:+,LR633943.1,22192651,FALSE
0.079816,-1.0618,0.85424,0.023915,0.0044947,455,36844:269:+,LR633943.1,22231886,FALSE
0.083217,-1.0421,0.84123,-0.034526,0.0042142,456,36920:229:+,LR633943.1,22280908,FALSE
0.090218,-1.0036,0.78731,-0.028386,0.004248,457,37102:82:+,LR633943.1,22396126,FALSE
0.089818,-1.0058,0.79166,-0.040587,0.0041902,458,37136:145:-,LR633943.1,22414869,FALSE
0.074815,-1.0922,0.86417,0.012941,0.0044096,459,37328:240:-,LR633943.1,22555341,FALSE
0.084217,-1.0364,0.83639,-0.01754,0.0042632,460,37358:55:+,LR633943.1,22574651,FALSE
0.084417,-1.0353,0.83532,-0.028577,0.0042159,461,37444:77:+,LR633943.1,22651435,FALSE
0.093219,-0.988,0.74303,-0.034213,0.0042176,462,37560:96:+,LR633943.1,22766507,FALSE
0.086817,-1.022,0.81927,-0.043486,0.0041563,463,37566:60:+,LR633943.1,22774625,FALSE
0.084817,-1.033,0.83299,-0.021398,0.0042678,464,37689:80:-,LR633943.1,22847053,FALSE
0.094219,-0.98289,0.72422,5.3485e-4,0.0044319,465,37690:13:+,LR633943.1,22847155,FALSE
0.092418,-0.99213,0.75597,-0.052928,0.0041452,466,37896:58:+,LR633943.1,22973393,FALSE
0.092018,-0.9942,0.76252,-0.039764,0.0042,467,37949:213:-,LR633943.1,22994059,FALSE
0.091418,-0.99733,0.77122,-0.041957,0.0041808,468,38065:136:-,LR633943.1,23052991,FALSE
0.074215,-1.096,0.86485,-0.0116,0.0042792,469,38080:47:+,LR633943.1,23064670,FALSE
0.091018,-0.99943,0.77682,-0.043808,0.0041904,470,38126:44:+,LR633943.1,23085303,FALSE
0.097219,-0.96783,0.65767,-0.038572,0.0042029,471,38164:22:+,LR633943.1,23103950,FALSE
0.082416,-1.0466,0.84493,-0.014698,0.0042831,472,38220:16:+,LR633943.1,23127326,FALSE
0.091018,-0.99943,0.77682,-0.046897,0.0041644,473,38227:74:-,LR633943.1,23128067,FALSE
0.089818,-1.0058,0.79166,0.027847,0.0045454,474,38342:8:-,LR633943.1,23188825,FALSE
0.079016,-1.0665,0.85666,-0.023121,0.0042309,475,38748:42:+,LR633943.1,23414722,FALSE
0.088418,-1.0133,0.8058,-0.042559,0.0041789,476,38755:311:-,LR633943.1,23415008,FALSE
0.084217,-1.0364,0.83639,-0.035663,0.0041878,477,38789:39:-,LR633943.1,23444213,FALSE
0.086017,-1.0264,0.82531,0.011877,0.0044334,478,38806:30:+,LR633943.1,23460427,FALSE
0.082216,-1.0478,0.84569,-0.025501,0.0042257,479,38808:190:+,LR633943.1,23462083,FALSE
0.093419,-0.98697,0.73949,-0.031298,0.0042274,480,38826:15:+,LR633943.1,23471393,FALSE
0.091218,-0.99838,0.77404,-0.048432,0.0041518,481,38858:106:+,LR633943.1,23492696,FALSE
0.093819,-0.98493,0.73159,-0.054967,0.0041432,482,38910:135:-,LR633943.1,23527560,FALSE
0.094219,-0.98289,0.72422,-0.058057,0.0041547,483,38916:204:-,LR633943.1,23530356,FALSE
0.091418,-0.99733,0.77122,-0.053658,0.0041477,484,38939:75:+,LR633943.1,23544108,FALSE
0.074815,-1.0922,0.86417,0.0096218,0.0044042,485,39249:145:-,LR633943.1,23702530,FALSE
0.073615,-1.0998000000000001,0.86537,0.003033,0.0043614,486,39272:38:+,LR633943.1,23710414,FALSE
0.09802,-0.96388,0.63805,-0.050616,0.0041432,487,39326:31:+,LR633943.1,23753162,FALSE
0.093419,-0.98697,0.73949,-0.036285,0.0041954,488,39335:23:+,LR633943.1,23759153,FALSE
0.085017,-1.0319,0.83193,-0.023189,0.0042585,489,39337:48:-,LR633943.1,23759558,FALSE
0.083017,-1.0432,0.8424,-0.030285,0.0042064,490,39376:75:-,LR633943.1,23776981,FALSE
0.082416,-1.0466,0.84493,-0.013574,0.0042902,491,39723:218:-,LR633943.1,23955436,FALSE
0.092819,-0.99006,0.74973,-0.043465,0.0041735,492,39746:120:-,LR633943.1,23970147,FALSE
0.086017,-1.0264,0.82531,-0.027597,0.0042441,493,39787:13:+,LR633943.1,24001560,FALSE
0.082416,-1.0466,0.84493,-0.032998,0.0042229,494,39809:26:+,LR633943.1,24009775,FALSE
0.086217,-1.0252,0.82388,-0.019366,0.0043054,495,39897:99:+,LR633943.1,24058647,FALSE
0.094419,-0.98187,0.71984,-0.040257,0.0042413,496,39899:141:-,LR633943.1,24058750,FALSE
0.086817,-1.022,0.81927,0.03479,0.0045941,497,40123:78:-,LR633943.1,24168928,FALSE
0.081616,-1.0512,0.84805,-0.014367,0.0042918,498,40157:46:-,LR633943.1,24183914,FALSE
0.084817,-1.033,0.83299,0.030515,0.0045625,499,40325:35:+,LR633943.1,24246737,FALSE
0.081216,-1.0536,0.8497,-0.025504,0.0042323,500,40339:246:-,LR633943.1,24252356,FALSE
0.091418,-0.99733,0.77122,-0.040445,0.0041859,501,40367:121:-,LR633943.1,24263668,FALSE
0.078416,-1.0701,0.85795,0.01182,0.0044135,502,40432:71:+,LR633943.1,24284611,FALSE
0.077015,-1.0786,0.86093,-0.0098326,0.0042895,503,40596:200:-,LR633943.1,24390866,FALSE
0.081216,-1.0536,0.8497,-0.016426,0.0042782,504,40621:30:+,LR633943.1,24402197,FALSE
0.078216,-1.0713,0.85838,-0.0087695,0.0042889,505,40720:21:+,LR633943.1,24447113,FALSE
0.084617,-1.0341,0.8343,0.033704,0.0045607,506,40859:142:-,LR633943.1,24512591,FALSE
0.083617,-1.0398,0.83917,-0.028639,0.0042361,507,40953:83:-,LR633943.1,24579329,FALSE
0.088618,-1.0122,0.80409,-0.04572,0.0041664,508,41067:164:-,LR633943.1,24648181,FALSE
0.084417,-1.0353,0.83532,-0.034368,0.0041963,509,41069:284:-,LR633943.1,24648384,FALSE
0.079616,-1.063,0.85493,-0.029722,0.004197,510,41117:37:+,LR633943.1,24672148,FALSE
0.087417,-1.0187,0.81457,-0.046401,0.0041704,511,41400:5:-,LR633943.1,24817495,FALSE
0.078416,-1.0701,0.85795,0.0079505,0.0043978,512,41541:8:+,LR633943.1,24932423,FALSE
0.081816,-1.0501,0.84735,-0.03443,0.0041827,513,41665:15:+,LR633943.1,25006924,FALSE
0.089218,-1.009,0.79799,-0.033639,0.0042099,514,41715:77:-,LR633943.1,25037002,FALSE
0.083017,-1.0432,0.8424,-0.010067,0.0043264,515,41822:32:+,LR633943.1,25102928,FALSE
0.092018,-0.9942,0.76252,-0.047815,0.0041801,516,41858:16:+,LR633943.1,25120701,FALSE
0.082216,-1.0478,0.84569,-0.0012511,0.0043253,517,41875:13:+,LR633943.1,25132697,FALSE
0.085217,-1.0308,0.83053,-0.022482,0.0042595,518,41906:9:+,LR633943.1,25140686,FALSE
0.088218,-1.0143,0.80767,-0.044015,0.0041682,519,42001:42:+,LR633943.1,25179880,FALSE
0.075415,-1.0885,0.86347,-0.028274,0.0042198,520,42077:293:-,LR633943.1,25227520,FALSE
0.084617,-1.0341,0.8343,-0.028621,0.0042377,521,42100:91:-,LR633943.1,25241436,FALSE
0.089218,-1.009,0.79799,-0.039374,0.0041834,522,42188:43:+,LR633943.1,25275013,FALSE
0.09942,-0.95705,0.60693,-0.059377,0.0041417,523,42345:216:-,LR633943.1,25350745,FALSE
0.090418,-1.0026,0.785,-0.04138,0.0042066,524,42350:32:+,LR633943.1,25354312,FALSE
0.089418,-1.0079,0.79573,-0.044718,0.0041685,525,42502:84:+,LR633943.1,25415317,FALSE
0.091618,-0.99629,0.76859,-0.041245,0.0042012,526,42522:48:-,LR633943.1,25424439,FALSE
